WSname_reference,panoIMGname_reference,sateIMGname_reference,time_reference,solar radiation_reference,air tem_reference,RH_reference,AH_reference,wind speed_reference,wind direction_reference,WSname_target,panoIMGname_target,sateIMGname_target,time_target,solar radiation_target,air tem_target,RH_target,AH_target,wind speed_target,wind direction_target,idx_s
WS_06,pano_WS_06_028.jpg,sate_WS_06_001.jpg,2019-08-21 14:00:00,948.1107588158208,41.657639945708155,50.962236774599454,27.131862872612665,1.3712596553957137,32.98306627004274,WS_08,pano_WS_08_018.jpg,sate_WS_08_001.jpg,2019-08-21 14:00:00,935.5626405046319,22.0150917184014,62.26222134511451,23.815168982497628,1.6817954960848325,142.19235976506016,37569
WS_02,pano_WS_02_026.jpg,sate_WS_02_001.jpg,2019-02-06 09:00:00,502.13844041743107,18.850671969361223,83.2061478524933,15.457781212119466,0.8194713918236853,88.26895847481892,WS_11,pano_WS_11_092.jpg,sate_WS_11_001.jpg,2019-02-06 09:00:00,409.3755675964762,19.568189144675262,90.26710673387264,22.648552990049385,0.7966587592662601,112.73559749058045,129
WS_17,pano_WS_17_095.jpg,sate_WS_17_001.jpg,2019-08-21 10:00:00,38.86513765209573,18.881472955028325,46.288749310055465,29.68820323567278,0.3572398665717286,300.7580269525626,WS_06,pano_WS_06_070.jpg,sate_WS_06_001.jpg,2019-08-21 10:00:00,384.67474534526235,24.544104566229407,96.80440057639207,33.54495118132857,1.088840621019064,146.39999711148644,102055
WS_16,pano_WS_16_021.jpg,sate_WS_16_001.jpg,2020-02-28 10:00:00,115.07132497591911,29.57053297151633,88.78162019603585,26.84245679099426,1.386419063365125,237.9880394556999,WS_06,pano_WS_06_100.jpg,sate_WS_06_001.jpg,2020-02-28 10:00:00,391.49038979439786,22.261204229720974,85.26469384770947,24.43352365511124,1.2177794062648661,267.27423549887834,95720
WS_18,pano_WS_18_081.jpg,sate_WS_18_001.jpg,2019-02-01 10:00:00,843.506719243697,44.274311968984065,69.6478948847184,21.23650918821902,1.9005699325288319,196.59166538371252,WS_02,pano_WS_02_046.jpg,sate_WS_02_001.jpg,2019-02-01 10:00:00,511.2571727898127,19.798363512480677,83.6411504601086,12.566239852088795,1.1905306860362697,177.43223484708298,108143
WS_16,pano_WS_16_089.jpg,sate_WS_16_001.jpg,2020-02-26 10:00:00,51.909693981543455,23.153286557648315,50.17342563952652,23.231678008220662,1.0747038795600496,170.69072840003545,WS_02,pano_WS_02_069.jpg,sate_WS_02_001.jpg,2020-02-26 10:00:00,357.67807800450146,28.687106300195314,44.96108824543096,27.281726571265583,0.6195385173448998,100.63622839028929,95672
WS_08,pano_WS_08_040.jpg,sate_WS_08_001.jpg,2019-02-06 10:00:00,348.19680980059366,18.52820763025152,64.14901225505434,18.636629010469296,0.5997127359408521,144.96679327234335,WS_07,pano_WS_07_002.jpg,sate_WS_07_001.jpg,2019-02-06 10:00:00,903.5767233114564,43.52839824545941,66.78361939472818,14.159382839860562,0.5574781462359406,274.60843421644125,54447
WS_17,pano_WS_17_093.jpg,sate_WS_17_001.jpg,2019-03-18 11:00:00,61.567576230201084,26.020659411156956,65.83839483838291,24.88028792611281,0.338168838647843,184.75885041591567,WS_20,pano_WS_20_060.jpg,sate_WS_20_001.jpg,2019-03-18 11:00:00,357.0832338445272,32.10941603853047,77.78817080364776,9.815083132927647,1.900494107517753,356.82380092877366,98313
WS_20,pano_WS_20_037.jpg,sate_WS_20_001.jpg,2019-02-01 10:00:00,119.6229350438753,27.052185767354242,87.25810862754396,22.309806432030992,0.7376963283066593,256.3528847051733,WS_16,pano_WS_16_012.jpg,sate_WS_16_001.jpg,2019-02-01 10:00:00,128.73384579347777,23.90320856083027,109.36702907893486,27.031255623151743,0.7111737897669094,301.062757572064,119057
WS_17,pano_WS_17_091.jpg,sate_WS_17_001.jpg,2020-02-26 15:00:00,80.71095717177148,37.88357813297459,60.44609816782347,22.041281605681675,0.9899539766099265,102.63752567886452,WS_11,pano_WS_11_046.jpg,sate_WS_11_001.jpg,2020-02-26 15:00:00,469.4948270320836,43.12444159641983,54.286289572928055,20.397610589209965,1.1359294681569323,103.87490967674015,106588
WS_06,pano_WS_06_074.jpg,sate_WS_06_001.jpg,2020-02-28 12:00:00,476.4476554349217,20.357441844014176,77.05679280437903,20.85266660025767,0.798171268391223,374.4817313396307,WS_06,pano_WS_06_078.jpg,sate_WS_06_001.jpg,2020-02-28 12:00:00,994.1416444199128,39.176822932454904,52.515768220084425,22.95987985294432,1.019586033550588,189.92444586475492,41943
WS_13,pano_WS_13_015.jpg,sate_WS_13_001.jpg,2019-02-06 17:00:00,86.11975510655773,27.12550637215407,65.11303933872695,12.615489432424164,1.1888756957161364,219.12723145249174,WS_08,pano_WS_08_026.jpg,sate_WS_08_001.jpg,2019-02-06 17:00:00,422.1292375251042,23.36306789680775,56.21597637601846,12.860722815342832,0.35109218899249556,214.6242067390468,76254
WS_11,pano_WS_11_065.jpg,sate_WS_11_001.jpg,2020-02-26 12:00:00,900.9132786174243,36.10409001403728,52.82625436336729,11.992156618824582,0.9291693584102358,131.82658677110018,WS_17,pano_WS_17_045.jpg,sate_WS_17_001.jpg,2020-02-26 12:00:00,161.36434039324118,44.06642556026109,43.535327511358204,16.078644109621145,0.7356349152866908,211.07868481111083,74569
WS_18,pano_WS_18_094.jpg,sate_WS_18_001.jpg,2020-02-26 12:00:00,805.6490712890939,45.57236669132288,36.89881270029919,24.418103257480574,1.766173827104751,63.22842726760335,WS_13,pano_WS_13_052.jpg,sate_WS_13_001.jpg,2020-02-26 12:00:00,941.6645885395742,40.63318528218849,89.52982134549376,24.651021508896573,1.7628071335332216,266.94619000162885,117499
WS_11,pano_WS_11_087.jpg,sate_WS_11_001.jpg,2020-02-27 10:00:00,556.4796413358217,46.30454541420491,105.43025560487477,28.527618528874797,0.4932315877380169,50.15095044868349,WS_07,pano_WS_07_100.jpg,sate_WS_07_001.jpg,2020-02-27 10:00:00,583.2161613391974,37.826922241620196,91.14471980560782,13.100949737457642,0.010013163200231903,188.7882098932023,74591
WS_11,pano_WS_11_020.jpg,sate_WS_11_001.jpg,2020-02-27 09:00:00,144.61567550879602,42.632273196007155,43.26452538549398,16.848894741110733,0.5103241766537651,47.14164673703463,WS_07,pano_WS_07_037.jpg,sate_WS_07_001.jpg,2020-02-27 09:00:00,240.8222141771462,15.789676288378,48.259347379429386,22.16185144039691,0.013187370737742603,227.69340136996547,74590
WS_13,pano_WS_13_012.jpg,sate_WS_13_001.jpg,2020-02-25 14:00:00,746.8610050102353,31.448740472568723,35.64896966697977,13.870862407800454,0.5926736121283599,309.84707645336334,WS_18,pano_WS_18_024.jpg,sate_WS_18_001.jpg,2020-02-25 14:00:00,656.921039731577,33.74400810000083,46.858895477480054,18.52945736438715,2.0822999491595313,100.77111778576408,85459
WS_16,pano_WS_16_092.jpg,sate_WS_16_001.jpg,2020-02-27 11:00:00,190.78492454527392,19.30771860767834,42.219239566202994,19.756189814730536,0.8682893500017432,171.77756615517458,WS_07,pano_WS_07_005.jpg,sate_WS_07_001.jpg,2020-02-27 11:00:00,774.3054095494168,44.86955766863724,80.19325172265421,25.481862687093077,0.05821347700989208,129.20814736806244,95697
WS_11,pano_WS_11_077.jpg,sate_WS_11_001.jpg,2020-02-27 11:00:00,1099.2336419411843,48.74276909445381,85.198919799323,30.752837763381013,0.777319903682222,62.4076116783262,WS_16,pano_WS_16_083.jpg,sate_WS_16_001.jpg,2020-02-27 11:00:00,103.72507683390837,28.22012368223138,60.651159692861455,15.15559888523252,1.7983667754896813,309.87753014078646,74592
WS_06,pano_WS_06_002.jpg,sate_WS_06_001.jpg,2020-02-26 14:00:00,216.19931168183612,35.028057938970406,46.9761945943338,28.600569912283778,1.9054791259088,258.61811989695076,WS_11,pano_WS_11_008.jpg,sate_WS_11_001.jpg,2020-02-26 14:00:00,608.2390897555739,17.97171008378104,69.05554210691714,27.35690797746681,1.03652639191315,243.07501480801028,41897
WS_13,pano_WS_13_096.jpg,sate_WS_13_001.jpg,2020-02-27 09:00:00,438.62345763025223,40.74307661992487,52.46304374512028,29.164682940029603,0.5992970334153196,166.85510240970095,WS_18,pano_WS_18_038.jpg,sate_WS_18_001.jpg,2020-02-27 09:00:00,315.9345323530489,21.664703258918017,88.3267748128522,27.936978189594594,3.120239902326991,72.99503320642538,85502
WS_13,pano_WS_13_001.jpg,sate_WS_13_001.jpg,2019-02-01 17:00:00,40.02282325812146,42.03925722865369,34.151795039875104,10.222202224224574,1.2159843192543447,130.53406117075738,WS_06,pano_WS_06_075.jpg,sate_WS_06_001.jpg,2019-02-01 17:00:00,40.466271323027655,44.83429729250567,70.84480489509046,28.556267922434543,2.8383871820006585,248.04574821796487,76134
WS_16,pano_WS_16_075.jpg,sate_WS_16_001.jpg,2020-02-28 15:00:00,345.0781333908843,38.503092163644894,80.77006348860952,30.49087416783173,0.853040498358515,173.67202038616708,WS_06,pano_WS_06_007.jpg,sate_WS_06_001.jpg,2020-02-28 15:00:00,168.0884274773487,17.410711990891315,93.13683434787097,22.370580863030227,1.0452476149370917,200.08315043480866,95725
WS_06,pano_WS_06_079.jpg,sate_WS_06_001.jpg,2020-02-26 15:00:00,109.19423237000468,28.10689818308295,70.28120602823917,15.991108872913653,1.3422830938997103,249.8411322387216,WS_16,pano_WS_16_079.jpg,sate_WS_16_001.jpg,2020-02-26 15:00:00,767.7612580296155,33.611494160955914,44.67667056425863,19.43977562006653,1.064970080270011,120.89675182062486,41898
WS_11,pano_WS_11_056.jpg,sate_WS_11_001.jpg,2019-02-11 11:00:00,484.81738020042656,18.637111673695554,34.906587676181935,20.585421663384697,1.185986938737532,78.40425407514888,WS_06,pano_WS_06_007.jpg,sate_WS_06_001.jpg,2019-02-11 11:00:00,578.5719540759031,20.0478632790735,50.66970388812137,20.96400986616704,0.647181345202148,310.6654895083117,65460
WS_08,pano_WS_08_085.jpg,sate_WS_08_001.jpg,2019-02-01 13:00:00,506.0472929371172,40.26769509789002,55.51624696833144,25.790057273240272,1.0445884357505104,339.2406672239429,WS_07,pano_WS_07_069.jpg,sate_WS_07_001.jpg,2019-02-01 13:00:00,812.43289916725,49.47889277869582,36.224459168481495,28.14870397874232,1.017266484875889,347.3682933016881,54330
WS_13,pano_WS_13_003.jpg,sate_WS_13_001.jpg,2019-02-01 16:00:00,133.1775600267983,35.85327563654936,67.37381956462478,21.63696328073052,1.6447545927904084,213.81157812424445,WS_13,pano_WS_13_047.jpg,sate_WS_13_001.jpg,2019-02-01 16:00:00,214.07144270704708,25.475612303040013,67.40633192694762,13.052748509352925,2.2360858528044703,255.297450847923,76133
WS_13,pano_WS_13_027.jpg,sate_WS_13_001.jpg,2020-02-25 16:00:00,410.35497141946297,28.042228956075814,52.330200958764365,30.227786145542442,0.9895013268589833,321.62832419692126,WS_16,pano_WS_16_087.jpg,sate_WS_16_001.jpg,2020-02-25 16:00:00,242.97005190797842,45.78193544554787,60.634476265437804,18.500007478036235,1.1964704282279448,326.9478681263934,85461
WS_08,pano_WS_08_093.jpg,sate_WS_08_001.jpg,2019-02-06 13:00:00,1255.6057767222082,29.360884251936874,65.66710389736184,15.572819894031172,0.7753154210418125,338.81924943271633,WS_17,pano_WS_17_059.jpg,sate_WS_17_001.jpg,2019-02-06 13:00:00,331.2073976367663,45.74146753865845,26.765172332442926,22.173906988806316,0.9346629477654279,133.50866866846002,54450
WS_18,pano_WS_18_010.jpg,sate_WS_18_001.jpg,2019-02-06 15:00:00,496.1869143925561,47.92235474329981,39.974143613543305,27.068725172575633,2.1157949529658,94.34951429951393,WS_16,pano_WS_16_029.jpg,sate_WS_16_001.jpg,2019-02-06 15:00:00,631.2716092371494,33.82607577702189,46.423212731957506,24.288516288149836,0.8344055266156236,240.5194525403065,108268
WS_18,pano_WS_18_068.jpg,sate_WS_18_001.jpg,2019-02-01 10:00:00,425.29150343897857,38.19352135379734,47.33054538722274,23.905144054506057,2.7816011238333416,213.53164188031147,WS_11,pano_WS_11_084.jpg,sate_WS_11_001.jpg,2019-02-01 10:00:00,748.3083090258788,20.188875221958277,41.2877442658085,11.899656630595466,0.6271762086383319,129.27497505632184,108143
WS_20,pano_WS_20_014.jpg,sate_WS_20_001.jpg,2019-03-18 09:00:00,57.41094292780368,16.994381943570197,106.4784147706361,21.458391484359815,1.2796268098660992,348.3833593373619,WS_08,pano_WS_08_020.jpg,sate_WS_08_001.jpg,2019-03-18 09:00:00,292.5177763414173,15.05168281342738,101.28686568119242,29.112682352928914,0.8144621567757346,346.68862342831085,120136
WS_11,pano_WS_11_058.jpg,sate_WS_11_001.jpg,2020-02-28 09:00:00,447.6201681288689,16.459675333654182,43.79796172903948,32.85952444082039,0.6073145099063245,156.35499245136,WS_16,pano_WS_16_098.jpg,sate_WS_16_001.jpg,2020-02-28 09:00:00,54.29610160262209,21.486259364193703,49.138917180958956,24.265628093653188,0.9884302956083925,211.20045914786627,74614
WS_06,pano_WS_06_021.jpg,sate_WS_06_001.jpg,2019-03-18 13:00:00,723.6360326370466,24.449300259744753,58.61098095926665,12.203485507004805,2.259891847230256,140.27983317295042,WS_02,pano_WS_02_024.jpg,sate_WS_02_001.jpg,2019-03-18 13:00:00,812.2750895648206,18.785714212349376,25.26361398729841,8.519984543349107,0.8891409882111522,130.38869226142663,33825
WS_20,pano_WS_20_014.jpg,sate_WS_20_001.jpg,2020-02-28 16:00:00,353.69188586101114,48.59221078035109,73.82713429989342,26.945870825360522,0.7679432351889801,271.9821469229979,WS_18,pano_WS_18_035.jpg,sate_WS_18_001.jpg,2020-02-28 16:00:00,433.5509825745387,21.936360282829316,42.845997806687954,17.80381201739234,2.520080911081377,224.0382520387573,128458
WS_06,pano_WS_06_095.jpg,sate_WS_06_001.jpg,2019-02-01 10:00:00,431.77277846797,15.657366758040947,62.52661362446694,14.49952675949062,1.9647630832478116,319.35966818657084,WS_17,pano_WS_17_062.jpg,sate_WS_17_001.jpg,2019-02-01 10:00:00,53.434714148966364,28.287836167659282,77.18010588757247,14.543964667292466,0.8450031233496047,153.54916701793067,32742
WS_06,pano_WS_06_094.jpg,sate_WS_06_001.jpg,2020-02-25 11:00:00,844.7284281118141,30.305270968164972,42.383568631426336,29.979916082035988,1.437179134007559,175.31690351904814,WS_11,pano_WS_11_084.jpg,sate_WS_11_001.jpg,2020-02-25 11:00:00,785.5185543682028,43.50904804868752,37.81447201979674,29.916313732907465,0.33324825290605525,100.65051270640542,41870
WS_11,pano_WS_11_016.jpg,sate_WS_11_001.jpg,2019-03-18 10:00:00,678.7903938366518,47.8135477505697,50.81331238115812,17.164751895468342,0.8036166195649489,96.7718041363821,WS_13,pano_WS_13_046.jpg,sate_WS_13_001.jpg,2019-03-18 10:00:00,987.6382503430733,31.059823567451378,44.931150925112085,20.331737159427355,1.6054657288036303,155.74537770059996,66299
WS_08,pano_WS_08_034.jpg,sate_WS_08_001.jpg,2020-02-27 12:00:00,697.933049388604,26.038434854458973,54.344061495424896,14.433610163090824,0.8033659117804705,159.224149812637,WS_16,pano_WS_16_097.jpg,sate_WS_16_001.jpg,2020-02-27 12:00:00,709.8781286327174,21.980237529018435,33.395603814321,21.36954688097892,0.8221965198649432,260.21973317704186,63700
WS_06,pano_WS_06_078.jpg,sate_WS_06_001.jpg,2019-02-11 16:00:00,84.93224421049051,42.37501339824927,65.26799454965419,22.268801221182276,1.9126499578426548,333.9066743214468,WS_06,pano_WS_06_030.jpg,sate_WS_06_001.jpg,2019-02-11 16:00:00,32.509413320991854,42.105281000102856,55.671921313230754,20.691457614745424,1.7258054048837514,343.63195647602697,32988
WS_18,pano_WS_18_028.jpg,sate_WS_18_001.jpg,2020-02-25 10:00:00,446.24741629872494,18.21521810375053,42.62126151086677,15.630208863740096,2.708766527538519,81.32698274226313,WS_06,pano_WS_06_066.jpg,sate_WS_06_001.jpg,2020-02-25 10:00:00,248.68765417058472,28.96435291333015,112.44495189087272,17.202480303988406,0.6923613411377222,328.9362166688372,117473
WS_20,pano_WS_20_032.jpg,sate_WS_20_001.jpg,2019-02-11 15:00:00,571.4279843257876,22.1806489527131,45.18299247995707,14.015763326114799,1.9384884982798511,170.5697210079188,WS_11,pano_WS_11_076.jpg,sate_WS_11_001.jpg,2019-02-11 15:00:00,497.0869645784844,34.9712058897175,34.69122407722097,9.864316559802518,0.4279695392598784,65.2357256277385,119302
WS_16,pano_WS_16_019.jpg,sate_WS_16_001.jpg,2019-02-06 14:00:00,1116.1430511816898,34.45319488375602,50.30921956949547,25.423027921551178,1.0059939184571154,202.7031643630539,WS_07,pano_WS_07_076.jpg,sate_WS_07_001.jpg,2019-02-06 14:00:00,709.6409363945539,26.474327720649534,73.14928170123711,9.540540769784888,0.6319160437134476,311.9647219854627,87163
WS_17,pano_WS_17_011.jpg,sate_WS_17_001.jpg,2019-03-18 09:00:00,20.188246594625113,25.22269039945563,60.964722461803426,29.72421891267723,0.755395126509081,191.35372022657282,WS_17,pano_WS_17_041.jpg,sate_WS_17_001.jpg,2019-03-18 09:00:00,19.651991638452248,16.289639155096744,56.018055478548064,24.824401471116136,0.49698281052537213,132.23387662832664,98311
WS_20,pano_WS_20_026.jpg,sate_WS_20_001.jpg,2019-02-06 12:00:00,218.91599417693513,30.32253696264312,41.50316894536871,12.395021234008135,0.8910232920142893,325.1056486789782,WS_07,pano_WS_07_088.jpg,sate_WS_07_001.jpg,2019-02-06 12:00:00,587.2894052298691,28.110960218020782,68.02908370212754,15.32735837569049,0.24730924634152934,250.6135409343898,119179
WS_17,pano_WS_17_035.jpg,sate_WS_17_001.jpg,2019-02-11 16:00:00,253.4355649935711,39.14833055491361,74.91046107234558,18.082650932142027,1.045657107460924,182.06422709184173,WS_06,pano_WS_06_031.jpg,sate_WS_06_001.jpg,2019-02-11 16:00:00,66.2010535043267,26.588800874003695,39.294863608097856,25.483353342684747,1.2170177237963686,374.34103790149675,97478
WS_13,pano_WS_13_075.jpg,sate_WS_13_001.jpg,2019-02-11 11:00:00,1146.521754837451,40.32226852248628,62.196883522706834,16.837740036584282,1.896967829907809,254.3416763206419,WS_18,pano_WS_18_044.jpg,sate_WS_18_001.jpg,2019-02-11 11:00:00,965.9019443378638,40.34354424612634,32.76337988662333,13.890841652057707,1.3002130624805814,90.80268801479211,76368
WS_08,pano_WS_08_051.jpg,sate_WS_08_001.jpg,2020-02-27 16:00:00,482.05284852712833,46.096698176733156,76.49897502610186,16.713183424199606,0.8278565785155763,340.4615314031427,WS_02,pano_WS_02_087.jpg,sate_WS_02_001.jpg,2020-02-27 16:00:00,413.53642400785895,28.105356805716976,84.74399558968685,17.823082468721303,0.5517747842184715,249.10310681011615,63704
WS_18,pano_WS_18_010.jpg,sate_WS_18_001.jpg,2019-02-01 11:00:00,1003.9401172747545,39.94908530490291,90.44504194123174,10.75197728308706,3.286755089834242,175.55885229582117,WS_13,pano_WS_13_018.jpg,sate_WS_13_001.jpg,2019-02-01 11:00:00,1133.1954609935228,31.835823058350613,74.2426276692144,20.702211427475575,1.747088760782594,313.7641597429864,108144
WS_13,pano_WS_13_003.jpg,sate_WS_13_001.jpg,2020-02-26 10:00:00,297.18183696173077,42.456488582021365,40.117501735113144,28.818247843007967,1.2672414133339276,240.77004051757535,WS_17,pano_WS_17_086.jpg,sate_WS_17_001.jpg,2020-02-26 10:00:00,48.08579513849263,33.453037228329734,65.08089931971725,22.725064800608372,0.56324479460456,86.11813226875975,85479
WS_08,pano_WS_08_023.jpg,sate_WS_08_001.jpg,2020-02-27 12:00:00,851.575906640125,28.02634676039981,63.050488399008245,13.082958248052877,1.007872683278349,323.93488645187756,WS_07,pano_WS_07_081.jpg,sate_WS_07_001.jpg,2020-02-27 12:00:00,1249.2489746832955,19.8340033622003,61.13367635440481,13.293458178318012,0.07224395037882311,202.3387607391322,63700
WS_20,pano_WS_20_062.jpg,sate_WS_20_001.jpg,2020-02-25 11:00:00,101.66015261940531,29.041328142350775,82.69870540541334,31.775314628512472,0.901352661729043,218.0084716866806,WS_08,pano_WS_08_006.jpg,sate_WS_08_001.jpg,2020-02-25 11:00:00,577.9339757796605,43.65496340532535,96.62449502363734,28.008883415320152,0.3534102221450074,332.79542208470065,128381
WS_18,pano_WS_18_004.jpg,sate_WS_18_001.jpg,2020-02-27 12:00:00,1148.0651174736984,27.426733144904265,87.1631384384604,28.382703906148418,3.2610096800591815,77.29980688415927,WS_08,pano_WS_08_087.jpg,sate_WS_08_001.jpg,2020-02-27 12:00:00,636.8389394044093,48.504161551918685,90.83531270031945,29.470643536405806,1.098457083594418,124.10537432114707,117523
WS_11,pano_WS_11_047.jpg,sate_WS_11_001.jpg,2020-02-27 15:00:00,851.9189707680212,28.776522457368905,59.62969701858966,12.824311935802783,0.8260118961543388,171.9547189606953,WS_17,pano_WS_17_011.jpg,sate_WS_17_001.jpg,2020-02-27 15:00:00,76.41950183783077,30.59151402317287,31.398309510067595,28.233368107100013,0.7318052860353604,174.52356334356386,74596
WS_07,pano_WS_07_095.jpg,sate_WS_07_001.jpg,2020-02-29 10:00:00,630.0796174164128,39.87077611562909,49.76160888519938,29.328428230252868,0.04862137931023481,322.25250100098845,WS_13,pano_WS_13_040.jpg,sate_WS_13_001.jpg,2020-02-29 10:00:00,455.9242681334549,20.533309799746075,98.87456320273613,18.932257692325678,1.5802298782088815,233.52819701789335,52839
WS_17,pano_WS_17_089.jpg,sate_WS_17_001.jpg,2020-02-29 10:00:00,53.50764119873832,31.953393153011884,100.00346711342937,28.330469885531734,0.4746245989686843,91.00612970887842,WS_11,pano_WS_11_068.jpg,sate_WS_11_001.jpg,2020-02-29 10:00:00,926.2201837382361,36.938354164741654,39.61021078857418,11.606396152015577,0.49903238690440255,134.5781342747265,106655
WS_18,pano_WS_18_062.jpg,sate_WS_18_001.jpg,2019-08-21 12:00:00,885.6197345738854,33.44595368429664,55.09859273268403,25.61289822400858,2.248726021295817,192.51414809343032,WS_02,pano_WS_02_032.jpg,sate_WS_02_001.jpg,2019-08-21 12:00:00,854.5541020091221,28.324922716959698,95.77901660540655,23.44496588242616,0.5266864372862198,82.50343686426713,112969
WS_06,pano_WS_06_095.jpg,sate_WS_06_001.jpg,2019-08-21 15:00:00,760.0830315793655,20.346874919656752,60.6566559718967,14.963174042979398,1.5127691020336345,28.32650269673249,WS_02,pano_WS_02_035.jpg,sate_WS_02_001.jpg,2019-08-21 15:00:00,626.1278962326999,30.123652424468357,49.603774840299565,17.088576241207264,1.1940225866329879,190.59219004672426,37570
WS_08,pano_WS_08_061.jpg,sate_WS_08_001.jpg,2020-02-29 13:00:00,674.5453521308411,18.15000239054533,45.097853604553904,17.06606486058025,1.2360224076489288,249.96627296050107,WS_16,pano_WS_16_073.jpg,sate_WS_16_001.jpg,2020-02-29 13:00:00,811.8315485352392,18.546606011091992,73.57653901068166,23.86129819396086,0.8301514583715284,304.1745115552518,63749
WS_02,pano_WS_02_010.jpg,sate_WS_02_001.jpg,2020-02-28 15:00:00,354.5885512913386,22.57900886480406,63.38581622998736,16.44815716015139,0.9023244013274264,171.5457220697397,WS_20,pano_WS_20_064.jpg,sate_WS_20_001.jpg,2020-02-28 15:00:00,553.0538082121406,35.164871847248605,82.50815237658468,27.01257052871558,1.5251124327503491,205.6009236602103,9410
WS_07,pano_WS_07_069.jpg,sate_WS_07_001.jpg,2019-02-06 16:00:00,380.5249891195589,42.483888587320436,59.26395647922499,17.090264142306783,0.47340253502044355,138.56662120336577,WS_02,pano_WS_02_092.jpg,sate_WS_02_001.jpg,2019-02-06 16:00:00,220.33032841370257,21.40970647780629,51.50591495271126,21.99106388588362,1.1447599341507464,125.75591471095414,43570
